realization_key,family,rho,b,reference_cell,evaluation,n,s,log_s,metric,invariance_class,baseline,smeared,expected,abs_diff_from_expected,rel_diff_from_expected,flag,delta_smeared_minus_baseline
fit:LGBCovPenalty:1fb838f7d6bfda88,Direct,0.0,,C,fold_3,16798,1.0623763218826567,0.06050821210711741,weighted_mean_ratio,scales_by_s,0.9707657591907912,1.0313185566587386,1.0313185566587377,8.881784197001252e-16,8.612066698165915e-16,OK,0.060552797467947395
fit:LGBCovPenalty:1fb838f7d6bfda88,Direct,0.0,,C,fold_3,16798,1.0623763218826567,0.06050821210711741,COD,invariant,21.302880239525347,21.302880239525347,21.302880239525347,0.0,0.0,OK,0.0
fit:LGBCovPenalty:1fb838f7d6bfda88,Direct,0.0,,C,fold_3,16798,1.0623763218826567,0.06050821210711741,COV,invariant,0.3300862170040655,0.33008621700406565,0.3300862170040655,1.6653345369377348e-16,5.045150179406684e-16,OK,1.6653345369377348e-16
fit:LGBCovPenalty:1fb838f7d6bfda88,Direct,0.0,,C,fold_3,16798,1.0623763218826567,0.06050821210711741,PRD,invariant,1.0625848673406906,1.06258486734069,1.0625848673406906,6.661338147750939e-16,6.268993990496151e-16,OK,-6.661338147750939e-16
fit:LGBCovPenalty:1fb838f7d6bfda88,Direct,0.0,,C,fold_3,16798,1.0623763218826567,0.06050821210711741,PRB,invariant,-0.07963761736713629,-0.07963761736713629,-0.07963761736713629,0.0,0.0,OK,0.0
fit:LGBCovPenalty:1fb838f7d6bfda88,Direct,0.0,,C,fold_3,16798,1.0623763218826567,0.06050821210711741,VEI,invariant,-24.59158471805368,-24.591584718053696,-24.59158471805368,1.4210854715202004e-14,5.778747029982674e-16,OK,-1.4210854715202004e-14
fit:LGBCovPenalty:1fb838f7d6bfda88,Direct,0.0,,C,fold_3,16798,1.0623763218826567,0.06050821210711741,MKI,invariant,0.9425877002141524,0.9425877002141531,0.9425877002141524,6.661338147750939e-16,7.067075186995871e-16,OK,6.661338147750939e-16
fit:LGBCovPenalty:1fb838f7d6bfda88,Direct,0.0,,C,fold_3,16798,1.0623763218826567,0.06050821210711741,beta_log,invariant,-0.12592732567632656,-0.1259273256763265,-0.12592732567632656,5.551115123125783e-17,4.408189480172017e-16,OK,5.551115123125783e-17
fit:LGBCovPenalty:1fb838f7d6bfda88,Direct,0.0,,C,fold_3,16798,1.0623763218826567,0.06050821210711741,dCor_e_y,invariant,0.3728635273666474,0.3728635273663566,0.3728635273666474,2.9082292130055976e-13,7.79971490787795e-13,OK,-2.9082292130055976e-13
fit:LGBCovPenalty:1fb838f7d6bfda88,Direct,0.0,,C,fold_3,16798,1.0623763218826567,0.06050821210711741,Cov_log_residual_log_price,invariant,-0.07225515550367687,-0.07225515550367684,-0.07225515550367687,2.7755575615628914e-17,3.8413280577904933e-16,OK,2.7755575615628914e-17
fit:LGBCovPenalty:1fb838f7d6bfda88,Direct,0.0,,C,fold_3,16798,1.0623763218826567,0.06050821210711741,R2_price,moves,0.9108155821166892,0.908297291488458,,,,NA_MOVES_BY_DESIGN,-0.002518290628231279
